gene_id_x,snp_count,exon_length,snp_density,gene_norm_x,gene_map,gene_id_y,expression,gene_norm_y
rna-NM_079334.4,0,1160,0.0,NM_079334,FBgn0001256,FBgn0001256,2.341897233201582,FBgn0001256
rna-NM_001169968.2,0,1157,0.0,NM_001169968,FBgn0001256,FBgn0001256,2.341897233201582,FBgn0001256
rna-NM_168541.2,0,1230,0.0,NM_168541,FBgn0001256,FBgn0001256,2.341897233201582,FBgn0001256
rna-NM_168542.3,0,1845,0.0,NM_168542,FBgn0036353,FBgn0036353,24.794466403162055,FBgn0036353
rna-NM_140382.3,0,1611,0.0,NM_140382,FBgn0036353,FBgn0036353,24.794466403162055,FBgn0036353
rna-NM_001274870.1,0,1497,0.0,NM_001274870,FBgn0036354,FBgn0036354,13.636363636363637,FBgn0036354
rna-NM_140383.2,0,1641,0.0,NM_140383,FBgn0036354,FBgn0036354,13.636363636363637,FBgn0036354
rna-NM_080079.3,0,2451,0.0,NM_080079,FBgn0002573,FBgn0002573,0.5885375494071153,FBgn0002573
rna-NM_001300131.1,0,1332,0.0,NM_001300131,FBgn0036356,FBgn0036356,16.92885375494071,FBgn0036356
rna-NM_140384.2,0,1074,0.0,NM_140384,FBgn0036356,FBgn0036356,16.92885375494071,FBgn0036356
rna-NM_140385.4,0,2275,0.0,NM_140385,FBgn0260049,FBgn0260049,221.90513833992094,FBgn0260049
rna-NM_168543.2,0,2210,0.0,NM_168543,FBgn0260049,FBgn0260049,221.90513833992094,FBgn0260049
rna-NM_168546.3,0,5299,0.0,NM_168546,FBgn0036365,FBgn0036365,7.344268774703557,FBgn0036365
rna-NM_001274872.1,0,5206,0.0,NM_001274872,FBgn0036365,FBgn0036365,7.344268774703557,FBgn0036365
rna-NM_001274873.1,0,5200,0.0,NM_001274873,FBgn0036365,FBgn0036365,7.344268774703557,FBgn0036365
rna-NM_140393.4,0,3249,0.0,NM_140393,FBgn0036365,FBgn0036365,7.344268774703557,FBgn0036365
rna-NM_140394.2,0,1097,0.0,NM_140394,FBgn0036366,FBgn0036366,16.002371541501972,FBgn0036366
rna-NM_168547.2,0,5121,0.0,NM_168547,FBgn0036368,FBgn0036368,1.887747035573128,FBgn0036368
rna-NM_001259813.1,0,5082,0.0,NM_001259813,FBgn0036368,FBgn0036368,1.887747035573128,FBgn0036368
rna-NM_140396.2,0,5115,0.0,NM_140396,FBgn0036368,FBgn0036368,1.887747035573128,FBgn0036368
rna-NM_001259814.1,0,5076,0.0,NM_001259814,FBgn0036368,FBgn0036368,1.887747035573128,FBgn0036368
rna-NM_140400.2,0,2500,0.0,NM_140400,FBgn0036372,FBgn0036372,151.83794466403162,FBgn0036372
rna-NM_140401.2,0,1904,0.0,NM_140401,FBgn0036373,FBgn0036373,50.798418972332016,FBgn0036373
rna-NM_168555.2,0,2045,0.0,NM_168555,FBgn0036373,FBgn0036373,50.798418972332016,FBgn0036373
rna-NM_140402.5,0,8007,0.0,NM_140402,FBgn0036374,FBgn0036374,59.39920948616601,FBgn0036374
rna-NM_001038916.3,0,7335,0.0,NM_001038916,FBgn0036374,FBgn0036374,59.39920948616601,FBgn0036374
rna-NM_001300133.1,0,7161,0.0,NM_001300133,FBgn0036374,FBgn0036374,59.39920948616601,FBgn0036374
rna-NM_140403.2,0,1346,0.0,NM_140403,FBgn0086785,FBgn0086785,6.079051383399212,FBgn0086785
rna-NM_168556.1,0,2813,0.0,NM_168556,FBgn0036376,FBgn0036376,33.85375494071146,FBgn0036376
rna-NM_140404.2,0,2787,0.0,NM_140404,FBgn0036376,FBgn0036376,33.85375494071146,FBgn0036376
rna-NM_001274877.1,0,2723,0.0,NM_001274877,FBgn0036376,FBgn0036376,33.85375494071146,FBgn0036376
rna-NM_001202166.4,0,10856,0.0,NM_001202166,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202171.2,0,6771,0.0,NM_001202171,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202163.2,0,5007,0.0,NM_001202163,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202165.2,0,4953,0.0,NM_001202165,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202167.2,0,3865,0.0,NM_001202167,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001274879.1,0,2665,0.0,NM_001274879,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001382117.1,0,2530,0.0,NM_001382117,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001274878.1,0,2929,0.0,NM_001274878,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202169.2,0,2314,0.0,NM_001202169,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202164.2,0,2332,0.0,NM_001202164,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_079335.6,0,2410,0.0,NM_079335,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202170.2,0,2356,0.0,NM_001202170,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202162.2,0,2467,0.0,NM_001202162,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001382115.1,0,2545,0.0,NM_001382115,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001382116.1,0,2545,0.0,NM_001382116,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202168.2,0,2786,0.0,NM_001202168,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001202161.2,0,2509,0.0,NM_001202161,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_168557.3,0,2587,0.0,NM_168557,FBgn0264001,FBgn0264001,2.9300395256917002,FBgn0264001
rna-NM_001259815.2,0,325,0.0,NM_001259815,FBgn0262813,FBgn0262813,16.026877470355725,FBgn0262813
rna-NM_140408.3,0,2429,0.0,NM_140408,FBgn0036381,FBgn0036381,8.503952569169961,FBgn0036381
rna-NM_176327.2,0,3865,0.0,NM_176327,FBgn0026376,FBgn0026376,25.719367588932805,FBgn0026376
rna-NM_176325.2,0,3939,0.0,NM_176325,FBgn0026376,FBgn0026376,25.719367588932805,FBgn0026376
rna-NM_176326.2,0,3754,0.0,NM_176326,FBgn0026376,FBgn0026376,25.719367588932805,FBgn0026376
rna-NM_079958.3,0,4564,0.0,NM_079958,FBgn0026376,FBgn0026376,25.719367588932805,FBgn0026376
rna-NM_001274885.1,0,4564,0.0,NM_001274885,FBgn0026376,FBgn0026376,25.719367588932805,FBgn0026376
rna-NM_140412.2,0,3002,0.0,NM_140412,FBgn0036386,FBgn0036386,25.802371541501977,FBgn0036386
rna-NM_079337.3,0,4550,0.0,NM_079337,FBgn0001108,FBgn0001108,30.533596837944664,FBgn0001108
rna-NM_168563.2,0,3223,0.0,NM_168563,FBgn0052137,FBgn0052137,1.0102766798418978,FBgn0052137
rna-NM_168564.2,0,2602,0.0,NM_168564,FBgn0052137,FBgn0052137,1.0102766798418978,FBgn0052137
rna-NM_001274886.1,0,1904,0.0,NM_001274886,FBgn0025874,FBgn0025874,39.426877470355734,FBgn0025874
rna-NM_079338.3,0,1940,0.0,NM_079338,FBgn0025874,FBgn0025874,39.426877470355734,FBgn0025874
rna-NM_001300135.1,0,7512,0.0,NM_001300135,FBgn0263232,FBgn0263232,22.739525691699605,FBgn0263232
rna-NM_168566.2,0,6451,0.0,NM_168566,FBgn0263232,FBgn0263232,22.739525691699605,FBgn0263232
rna-NM_138985.3,0,1872,0.0,NM_138985,FBgn0250848,FBgn0250848,265.2731225296443,FBgn0250848
rna-NM_140421.3,0,865,0.0,NM_140421,FBgn0036395,FBgn0036395,26.09130434782609,FBgn0036395
rna-NM_140422.3,0,1352,0.0,NM_140422,FBgn0036396,FBgn0036396,21.73517786561265,FBgn0036396
rna-NM_168570.1,0,2297,0.0,NM_168570,FBgn0036397,FBgn0036397,15.337154150197623,FBgn0036397
rna-NM_140423.3,0,2380,0.0,NM_140423,FBgn0036397,FBgn0036397,15.337154150197623,FBgn0036397
rna-NM_001274889.1,0,2226,0.0,NM_001274889,FBgn0036397,FBgn0036397,15.337154150197623,FBgn0036397
rna-NM_001274890.1,0,12737,0.0,NM_001274890,FBgn0036398,FBgn0036398,82.84189723320158,FBgn0036398
rna-NM_140424.2,0,12659,0.0,NM_140424,FBgn0036398,FBgn0036398,82.84189723320158,FBgn0036398
rna-NM_168571.3,0,8068,0.0,NM_168571,FBgn0052133,FBgn0052133,33.944664031620555,FBgn0052133
rna-NM_001274891.1,0,1356,0.0,NM_001274891,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_140427.3,0,1110,0.0,NM_140427,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_001274892.1,0,1165,0.0,NM_001274892,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_001259816.2,0,1338,0.0,NM_001259816,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_001259817.2,0,1191,0.0,NM_001259817,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_168572.2,0,852,0.0,NM_168572,FBgn0061515,FBgn0061515,756.7786561264822,FBgn0061515
rna-NM_140428.4,0,2863,0.0,NM_140428,FBgn0036402,FBgn0036402,68.94861660079052,FBgn0036402
rna-NM_001300137.1,0,2573,0.0,NM_001300137,FBgn0036402,FBgn0036402,68.94861660079052,FBgn0036402
rna-NM_001259818.2,0,2304,0.0,NM_001259818,FBgn0036402,FBgn0036402,68.94861660079052,FBgn0036402
rna-NM_001274893.1,0,3590,0.0,NM_001274893,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_001202174.2,0,3283,0.0,NM_001202174,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_140430.4,0,3187,0.0,NM_140430,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_001202172.2,0,3184,0.0,NM_001202172,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_001202175.2,0,3258,0.0,NM_001202175,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_168573.3,0,3162,0.0,NM_168573,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_001202173.2,0,3159,0.0,NM_001202173,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_168574.1,0,3292,0.0,NM_168574,FBgn0026418,FBgn0026418,110.04347826086956,FBgn0026418
rna-NM_140431.3,0,5722,0.0,NM_140431,FBgn0283503,FBgn0283503,10.75889328063241,FBgn0283503
rna-NM_140432.5,0,1264,0.0,NM_140432,FBgn0036405,FBgn0036405,19.462450592885375,FBgn0036405
rna-NM_001202176.2,0,1187,0.0,NM_001202176,FBgn0036405,FBgn0036405,19.462450592885375,FBgn0036405
rna-NM_140433.2,0,652,0.0,NM_140433,FBgn0036406,FBgn0036406,6.910671936758892,FBgn0036406
rna-NM_001144476.3,0,5827,0.0,NM_001144476,FBgn0267795,FBgn0267795,101.9802371541502,FBgn0267795
rna-NM_168575.4,0,4640,0.0,NM_168575,FBgn0267795,FBgn0267795,101.9802371541502,FBgn0267795
rna-NM_001274895.2,0,4924,0.0,NM_001274895,FBgn0267795,FBgn0267795,101.9802371541502,FBgn0267795
rna-NM_168576.4,0,4583,0.0,NM_168576,FBgn0267795,FBgn0267795,101.9802371541502,FBgn0267795
rna-NM_143759.3,0,3275,0.0,NM_143759,FBgn0013563,FBgn0013563,5.269960474308289,FBgn0013563
rna-NM_168577.3,0,3905,0.0,NM_168577,FBgn0285896,FBgn0285896,0.8683794466403167,FBgn0285896
rna-NM_001014583.2,0,3753,0.0,NM_001014583,FBgn0285896,FBgn0285896,0.8683794466403167,FBgn0285896
rna-NM_140437.2,0,2335,0.0,NM_140437,FBgn0036411,FBgn0036411,0.7434782608695657,FBgn0036411
rna-NM_001274898.1,0,2335,0.0,NM_001274898,FBgn0036411,FBgn0036411,0.7434782608695657,FBgn0036411
rna-NM_079342.3,0,2935,0.0,NM_079342,FBgn0000411,FBgn0000411,119.6806324110672,FBgn0000411
rna-NM_001274902.1,0,1928,0.0,NM_001274902,FBgn0000411,FBgn0000411,119.6806324110672,FBgn0000411
rna-NM_001274903.1,0,2619,0.0,NM_001274903,FBgn0000411,FBgn0000411,119.6806324110672,FBgn0000411
rna-NM_001274901.1,0,1612,0.0,NM_001274901,FBgn0000411,FBgn0000411,119.6806324110672,FBgn0000411
rna-NM_001259820.2,0,3533,0.0,NM_001259820,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001259821.2,0,3530,0.0,NM_001259821,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038920.2,0,3446,0.0,NM_001038920,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001259824.1,0,2735,0.0,NM_001259824,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038922.2,0,2696,0.0,NM_001038922,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001259819.2,0,2707,0.0,NM_001259819,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038918.1,0,2373,0.0,NM_001038918,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001259822.2,0,3272,0.0,NM_001259822,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038919.2,0,3233,0.0,NM_001038919,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001259823.2,0,3138,0.0,NM_001259823,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038917.2,0,3099,0.0,NM_001038917,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_001038921.2,0,2448,0.0,NM_001038921,FBgn0013718,FBgn0013718,66.49802371541502,FBgn0013718
rna-NM_080073.3,0,3817,0.0,NM_080073,FBgn0001085,FBgn0001085,149.2094861660079,FBgn0001085
rna-NM_001274907.1,0,3817,0.0,NM_001274907,FBgn0001085,FBgn0001085,149.2094861660079,FBgn0001085
rna-NM_140443.2,0,540,0.0,NM_140443,FBgn0036419,FBgn0036419,0.8984189723320154,FBgn0036419
rna-NM_001274910.1,0,4233,0.0,NM_001274910,FBgn0003459,FBgn0003459,19.549407114624508,FBgn0003459
rna-NM_079344.3,0,3653,0.0,NM_079344,FBgn0003459,FBgn0003459,19.549407114624508,FBgn0003459
rna-NM_001274909.1,0,3429,0.0,NM_001274909,FBgn0003459,FBgn0003459,19.549407114624508,FBgn0003459
rna-NM_001274911.1,0,1406,0.0,NM_001274911,FBgn0036423,FBgn0036423,22.486166007905137,FBgn0036423
rna-NM_140446.3,0,1358,0.0,NM_140446,FBgn0036423,FBgn0036423,22.486166007905137,FBgn0036423
rna-NM_140447.4,0,4159,0.0,NM_140447,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001144478.4,0,4131,0.0,NM_001144478,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001144479.4,0,4221,0.0,NM_001144479,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_140448.3,0,8691,0.0,NM_140448,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001259826.1,0,8707,0.0,NM_001259826,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001144481.2,0,5997,0.0,NM_001144481,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001144477.2,0,3949,0.0,NM_001144477,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_001144480.3,0,3960,0.0,NM_001144480,FBgn0087007,FBgn0087007,28.43083003952569,FBgn0087007
rna-NM_079345.4,0,1700,0.0,NM_079345,FBgn0026409,FBgn0026409,886.1343873517786,FBgn0026409
rna-NM_001259828.1,0,1771,0.0,NM_001259828,FBgn0026409,FBgn0026409,886.1343873517786,FBgn0026409
rna-NM_168588.2,0,1757,0.0,NM_168588,FBgn0026409,FBgn0026409,886.1343873517786,FBgn0026409
rna-NM_001274913.1,0,2846,0.0,NM_001274913,FBgn0036428,FBgn0036428,233.5098814229249,FBgn0036428
rna-NM_140451.3,0,2737,0.0,NM_140451,FBgn0036428,FBgn0036428,233.5098814229249,FBgn0036428
rna-NM_168589.2,0,2084,0.0,NM_168589,FBgn0036428,FBgn0036428,233.5098814229249,FBgn0036428
rna-NM_001038923.3,0,699,0.0,NM_001038923,FBgn0054039,FBgn0054039,5.498418972332019,FBgn0054039
rna-NM_001382022.1,0,3014,0.0,NM_001382022,FBgn0040318,FBgn0040318,1.1023715415019766,FBgn0040318
rna-NM_144357.3,0,3014,0.0,NM_144357,FBgn0040318,FBgn0040318,1.1023715415019766,FBgn0040318
rna-NM_140453.3,0,1125,0.0,NM_140453,FBgn0036433,FBgn0036433,3.2063241106719382,FBgn0036433
rna-NM_168590.3,0,1053,0.0,NM_168590,FBgn0036433,FBgn0036433,3.2063241106719382,FBgn0036433
rna-NM_001169971.2,0,890,0.0,NM_001169971,FBgn0036433,FBgn0036433,3.2063241106719382,FBgn0036433
rna-NM_168591.3,0,3412,0.0,NM_168591,FBgn0027375,FBgn0027375,20.44743083003953,FBgn0027375
rna-NM_001014584.3,0,3664,0.0,NM_001014584,FBgn0027375,FBgn0027375,20.44743083003953,FBgn0027375
rna-NM_079346.4,0,3739,0.0,NM_079346,FBgn0027375,FBgn0027375,20.44743083003953,FBgn0027375
rna-NM_079347.3,0,3761,0.0,NM_079347,FBgn0041604,FBgn0041604,42.3794466403162,FBgn0041604
rna-NM_206353.2,0,3758,0.0,NM_206353,FBgn0041604,FBgn0041604,42.3794466403162,FBgn0041604
rna-NM_001038926.2,0,3806,0.0,NM_001038926,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206356.3,0,4441,0.0,NM_206356,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_001038924.4,0,3814,0.0,NM_001038924,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_001274917.1,0,3145,0.0,NM_001274917,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206357.3,0,4015,0.0,NM_206357,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206358.4,0,3197,0.0,NM_206358,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206360.1,0,2613,0.0,NM_206360,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_001038925.3,0,1911,0.0,NM_001038925,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206355.4,0,1977,0.0,NM_206355,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_206359.4,0,2156,0.0,NM_206359,FBgn0013263,FBgn0013263,32.355731225296445,FBgn0013263
rna-NM_001274918.1,0,4612,0.0,NM_001274918,FBgn0036446,FBgn0036446,122.96442687747036,FBgn0036446
rna-NM_140463.4,0,4440,0.0,NM_140463,FBgn0036446,FBgn0036446,122.96442687747036,FBgn0036446
rna-NM_140465.3,0,5961,0.0,NM_140465,FBgn0036448,FBgn0036448,37.68418972332016,FBgn0036448
rna-NM_001169974.2,0,2301,0.0,NM_001169974,FBgn0036449,FBgn0036449,54.67588932806324,FBgn0036449
rna-NM_140466.2,0,2437,0.0,NM_140466,FBgn0036449,FBgn0036449,54.67588932806324,FBgn0036449
rna-NM_140467.3,0,2644,0.0,NM_140467,FBgn0036450,FBgn0036450,15.688537549407114,FBgn0036450
rna-NM_206362.2,0,8497,0.0,NM_206362,FBgn0036451,FBgn0036451,274.7865612648221,FBgn0036451
rna-NM_001274919.2,0,7272,0.0,NM_001274919,FBgn0036451,FBgn0036451,274.7865612648221,FBgn0036451
rna-NM_140468.3,0,6734,0.0,NM_140468,FBgn0036451,FBgn0036451,274.7865612648221,FBgn0036451
rna-NM_001274920.1,0,781,0.0,NM_001274920,FBgn0029148,FBgn0029148,39.76679841897233,FBgn0029148
rna-NM_143708.3,0,667,0.0,NM_143708,FBgn0029148,FBgn0029148,39.76679841897233,FBgn0029148
rna-NM_140469.3,0,923,0.0,NM_140469,FBgn0001120,FBgn0001120,249.61660079051384,FBgn0001120
rna-NM_080261.2,0,602,0.0,NM_080261,FBgn0040809,FBgn0040809,462.72332015810275,FBgn0040809
rna-NM_080348.3,0,627,0.0,NM_080348,FBgn0040487,FBgn0040487,278.39565217391305,FBgn0040487
rna-NM_079349.3,0,963,0.0,NM_079349,FBgn0026320,FBgn0026320,194.99604743083003,FBgn0026320
rna-NM_057541.5,0,532,0.0,NM_057541,FBgn0000216,FBgn0000216,240.62529644268773,FBgn0000216
rna-NM_080514.2,0,1193,0.0,NM_080514,FBgn0040296,FBgn0040296,10.418577075098815,FBgn0040296
rna-NM_001259830.1,0,858,0.0,NM_001259830,FBgn0040296,FBgn0040296,10.418577075098815,FBgn0040296
rna-NM_001259831.2,0,1500,0.0,NM_001259831,FBgn0036460,FBgn0036460,16.360474308300393,FBgn0036460
rna-NM_140474.4,0,1440,0.0,NM_140474,FBgn0036460,FBgn0036460,16.360474308300393,FBgn0036460
rna-NM_168601.3,0,2376,0.0,NM_168601,FBgn0002778,FBgn0002778,58.99604743083004,FBgn0002778
rna-NM_168600.3,0,2046,0.0,NM_168600,FBgn0002778,FBgn0002778,58.99604743083004,FBgn0002778
rna-NM_079350.5,0,2491,0.0,NM_079350,FBgn0002778,FBgn0002778,58.99604743083004,FBgn0002778
rna-NM_001316435.1,0,2391,0.0,NM_001316435,FBgn0036461,FBgn0036461,1.2802371541501976,FBgn0036461
rna-NM_001104138.2,0,2225,0.0,NM_001104138,FBgn0036461,FBgn0036461,1.2802371541501976,FBgn0036461
rna-NM_079351.4,0,1137,0.0,NM_079351,FBgn0036462,FBgn0036462,30.205533596837945,FBgn0036462
rna-NM_079352.4,0,1034,0.0,NM_079352,FBgn0023174,FBgn0023174,193.12648221343875,FBgn0023174
rna-NM_001274924.1,0,4236,0.0,NM_001274924,FBgn0036463,FBgn0036463,2.1916996047430883,FBgn0036463
rna-NM_140476.3,0,4268,0.0,NM_140476,FBgn0036463,FBgn0036463,2.1916996047430883,FBgn0036463
rna-NM_206365.3,0,1126,0.0,NM_206365,FBgn0025776,FBgn0025776,7.877470355731226,FBgn0025776
rna-NM_001274935.2,0,9225,0.0,NM_001274935,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274936.1,0,9233,0.0,NM_001274936,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274932.1,0,9281,0.0,NM_001274932,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001259833.2,0,9473,0.0,NM_001259833,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001259832.1,0,9110,0.0,NM_001259832,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274933.1,0,9302,0.0,NM_001274933,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274934.1,0,9326,0.0,NM_001274934,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001032402.2,0,9494,0.0,NM_001032402,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274930.1,0,9335,0.0,NM_001274930,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274937.1,0,6007,0.0,NM_001274937,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001274931.1,0,6175,0.0,NM_001274931,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_001032401.1,0,3879,0.0,NM_001032401,FBgn0086690,FBgn0086690,165.8893280632411,FBgn0086690
rna-NM_140488.3,0,2854,0.0,NM_140488,FBgn0036476,FBgn0036476,6.124505928853753,FBgn0036476
rna-NM_168605.2,0,2545,0.0,NM_168605,FBgn0027088,FBgn0027088,17.680632411067197,FBgn0027088
rna-NM_001274938.1,0,2476,0.0,NM_001274938,FBgn0027088,FBgn0027088,17.680632411067197,FBgn0027088
rna-NM_140489.3,0,2457,0.0,NM_140489,FBgn0027088,FBgn0027088,17.680632411067197,FBgn0027088
rna-NM_001300138.1,0,2627,0.0,NM_001300138,FBgn0266452,FBgn0266452,38.047430830039524,FBgn0266452
rna-NM_168606.2,0,2406,0.0,NM_168606,FBgn0266452,FBgn0266452,38.047430830039524,FBgn0266452
rna-NM_140490.4,0,2423,0.0,NM_140490,FBgn0266452,FBgn0266452,38.047430830039524,FBgn0266452
rna-NM_168607.2,0,1867,0.0,NM_168607,FBgn0266441,FBgn0266441,14.84071146245058,FBgn0266441
rna-NM_001300139.1,0,1717,0.0,NM_001300139,FBgn0266441,FBgn0266441,14.84071146245058,FBgn0266441
rna-NM_001202179.2,0,3445,0.0,NM_001202179,FBgn0036480,FBgn0036480,29.561264822134387,FBgn0036480
rna-NM_001274940.1,0,3552,0.0,NM_001274940,FBgn0036480,FBgn0036480,29.561264822134387,FBgn0036480
rna-NM_140492.4,0,3427,0.0,NM_140492,FBgn0036480,FBgn0036480,29.561264822134387,FBgn0036480
rna-NM_001300140.1,0,1866,0.0,NM_001300140,FBgn0036481,FBgn0036481,2.1059288537549397,FBgn0036481
rna-NM_001274941.1,0,1843,0.0,NM_001274941,FBgn0036481,FBgn0036481,2.1059288537549397,FBgn0036481
rna-NM_168608.3,0,2092,0.0,NM_168608,FBgn0036481,FBgn0036481,2.1059288537549397,FBgn0036481
rna-NM_001202180.2,0,2043,0.0,NM_001202180,FBgn0036481,FBgn0036481,2.1059288537549397,FBgn0036481
rna-NM_140493.4,0,2292,0.0,NM_140493,FBgn0036481,FBgn0036481,2.1059288537549397,FBgn0036481
rna-NM_140495.2,0,4329,0.0,NM_140495,FBgn0036483,FBgn0036483,134.3596837944664,FBgn0036483
rna-NM_168611.1,0,3921,0.0,NM_168611,FBgn0036483,FBgn0036483,134.3596837944664,FBgn0036483
rna-NM_001300141.1,0,2328,0.0,NM_001300141,FBgn0286818,FBgn0286818,458.60869565217394,FBgn0286818
rna-NM_079355.3,0,2080,0.0,NM_079355,FBgn0286818,FBgn0286818,458.60869565217394,FBgn0286818
rna-NM_168616.2,0,911,0.0,NM_168616,FBgn0047178,FBgn0047178,23.201976284584983,FBgn0047178
rna-NM_001274942.1,0,1906,0.0,NM_001274942,FBgn0036484,FBgn0036484,11.142292490118576,FBgn0036484
rna-NM_140496.3,0,1559,0.0,NM_140496,FBgn0036484,FBgn0036484,11.142292490118576,FBgn0036484
rna-NM_140498.2,0,4080,0.0,NM_140498,FBgn0036486,FBgn0036486,99.07509881422925,FBgn0036486
rna-NM_140499.3,0,1862,0.0,NM_140499,FBgn0036487,FBgn0036487,81.05533596837945,FBgn0036487
rna-NM_140501.3,0,1343,0.0,NM_140501,FBgn0036489,FBgn0036489,12.071146245059289,FBgn0036489
rna-NM_140500.3,0,531,0.0,NM_140500,FBgn0036488,FBgn0036488,11.405138339920947,FBgn0036488
rna-NM_080018.2,0,7214,0.0,NM_080018,FBgn0029114,FBgn0029114,153.1818181818182,FBgn0029114
rna-NM_206366.3,0,2946,0.0,NM_206366,FBgn0036493,FBgn0036493,9.3383399209486,FBgn0036493
rna-NM_001038927.4,0,4963,0.0,NM_001038927,FBgn0036493,FBgn0036493,9.3383399209486,FBgn0036493
rna-NM_001043143.3,0,2920,0.0,NM_001043143,FBgn0036493,FBgn0036493,9.3383399209486,FBgn0036493
